ID	title	budget	revenu	nb_vote	moy_vote	runtime	release_date	homepage	prod	language	country	keyword	genre
46529	I Am Number Four	50000000.0	144492830.0	1567	5.9	109.0	2011-02-18	http://www.findnumberfour.com/	DreamWorks SKG|Reliance BIG Entertainment|Bay Films|Touchstone Pictures	en	US	secret identity|alien|teenage boy|teenage hero|alien teenager|interspecies romance|based on young adult novel|superpowers	Action|Thriller|Science Fiction|Adventure
13768	Tuck Everlasting	0.0	0.0	128	6.4	90.0	2002-10-11		Walt Disney Pictures	en	US		Fantasy|Drama|Science Fiction|Romance|Family
357834	The Algerian	0	0.0	0	0.0	99.0	2015-08-07	http://thealgerianmovie.com/	Zelko Films	en	DZ|US		
87499	The East	6500000.0	2401510.0	305	6.5	116.0	2013-05-31	http://www.theeastmovie.com/	Scott Free Productions	en	GB|US	secret organization|murder|environmentalism|vanity film|eco-terrorists|multiple felonies	Drama|Thriller
357837	Dancin' It's On	0.0	0.0	2	4.3	89.0	2015-10-16	https://www.facebook.com/eastsidestorymovie		cs	US	dancing|competition|hotel|florida|dance teacher	Drama|Romance
87502	Flight	31000000.0	161772375.0	2415	6.5	138.0	2012-11-02	http://www.paramount.com/flight	Paramount Pictures|Parkes/MacDonald Productions|ImageMovers	en	US	confession|airplane|f word|hangover|airplane crash|syringe|denial|porn actress|jesus freak|baseball stadium|perjury|national transportation safety board|flying upside down|narcissist|relapse|substance abuse	Drama
13776	Diner	0.0	0.0	83	6.9	110.0	1982-04-02		Metro-Goldwyn-Mayer (MGM)	en	US	diner|baltimore maryland|fake accident|gambling debt|twenty something|1950s	Comedy|Drama
13778	Dickie Roberts: Former Child Star	0.0	0.0	64	5.1	98.0	2003-09-05		Paramount Pictures|Happy Madison Productions	en	US	loser|child prodigy	Comedy
282128	An American in Hollywood	0	0.0	0	0.0	89.0	2014-07-18			en	US		
21972	Like Mike	30000000.0	0.0	100	5.7	99.0	2002-07-03		Twentieth Century Fox Film Corporation|Josephson Entertainment|NBA Entertainment|Heller Highwater Productions|Like Mike Productions	en	US	bet|lightning|sports team|sport|basketball|bullying|orphanage|teenager	Comedy|Drama|Family|Fantasy
38357	Morning Glory	40000000.0	58785180.0	412	6.1	102.0	2010-01-12	http://www.morningglorymovie.com/	Bad Robot|Goldcrest Pictures	en	US	work ethic|tv morning show|tv reporter	Comedy|Drama|Romance
38358	The Last Exorcism	1800000.0	67738090.0	328	5.6	87.0	2010-08-27	http://thelastexorcism.com/	Strike Entertainment|StudioCanal|Arcade Pictures	en	US|FR	exorcism|fraud|evil spirit|human sacrifice|mockumentary|preacher|satanic ritual|found footage|satanic cult	Horror|Drama|Thriller
76025	Shame	6500000.0	17693675.0	875	7.0	100.0	2011-10-02	http://www.foxsearchlight.com/shame/	HanWay Films|UK Film Council|Alliance Films|See-Saw Films|Film4|Lipsync Productions	en	GB	pornography|brother sister relationship|sex addiction|new york city|thirty something|sex addict	Drama
13785	Best in Show	0.0	0.0	166	6.7	90.0	2000-09-19		Castle Rock Entertainment	en	US	illinois|pet shop|poodle|independent film|mockumentary|terrier|kimono	Comedy
38363	Fair Game	22000000.0	24188922.0	235	6.5	108.0	2010-05-20	http://www.fairgame-movie.com/	River Road Entertainment|Participant Media	en	US|AE	cia|nuclear scientist|iraq|politician|duringcreditsstinger	Drama|Thriller
13788	The Unborn	16000000.0	76514050.0	365	4.8	87.0	2009-01-09	http://www.theunbornmovie.net/	Rogue Pictures|Phantom Four|Platinum Dunes|Relativity Media	en	US		Horror|Thriller|Mystery
38365	Grown Ups	80000000.0	271430189.0	1705	6.0	102.0	2010-06-24	http://www.grownups-movie.com/	Columbia Pictures|Happy Madison Productions|Relativity Media	en	US	overweight|swing|foot|convertible|arrow	Comedy
103903	Outside Bet	7500000.0	0.0	2	5.8	101.0	2012-04-27			en	GB	racehorse	Comedy
7006	White Noise 2: The Light	0.0	0.0	80	5.6	99.0	2007-01-05		Brightlight Pictures|Gold Circle Films	en	CA|US	suicide|murder	Thriller|Drama|Horror|Fantasy
13223	Gran Torino	33000000.0	269958228.0	3086	7.8	116.0	2008-12-09	http://www.thegrantorino.com/	Village Roadshow Pictures|Malpaso Productions|Gerber Pictures|Warner Bros.|Double Nickel Entertainment|Matten Productions|WV Films IV	en	US|DE	rape|war veteran|immigration|priest|gang|old man|teenager|gangster|detroit|widower|car|hmong	Drama
13805	Disaster Movie	25000000.0	14109284.0	240	3.0	87.0	2008-08-29	http://www.disastermovie.net/	Grosvenor Park Media Ltd.|LionsGate|3 in the Box	en	US	natural disaster|violence|mortal danger|duringcreditsstinger	Action|Comedy
13807	Exiled	4500000.0	0.0	46	7.0	110.0	2006-09-06		Media Asia Films|Milky Way Image Company	cn	HK		Action|Crime|Thriller
13809	RockNRolla	18000000.0	25739015.0	836	6.9	114.0	2008-09-04	http://rocknrolla.warnerbros.com/	StudioCanal|Dark Castle Entertainment|Toff Guy Films|Warner Bros.	en	GB	london england|gang leader|money|gang|crime	Action|Crime|Thriller
13811	Knowing	50000000.0	155446362.0	1486	5.9	121.0	2009-03-19	http://knowing-themovie.com/	Summit Entertainment|Mystery Clock Cinema|Escape Artists|Goldcrest Pictures|Kaplan/Perrone Entertainment|Wintergreen Productions	en	GB|US|AU	cataclysm|code|suspense|end of the world|time capsule|astrophysicist|grieving widower|lexington massachusetts|westford massachusetts|prediction|researcher|numbers|news	Action|Adventure|Drama|Mystery|Science Fiction|Thriller
13812	Quarantine	12000000.0	40855419.0	339	5.5	89.0	2008-10-10		Vertigo Entertainment|Screen Gems|Andale Pictures	en	US	quarantine|remake|tv reporter|found footage|virus	Horror|Science Fiction|Thriller
71157	Polisse	0.0	20374201.0	285	7.9	127.0	2011-10-06	http://www.polisse-lefilm.com/	Les Productions du Trésor|Mars Film Corporation|Chaocorp|Shortcom	fr	FR	woman director	Drama
22007	Train	0.0	0.0	36	4.8	94.0	2008-10-16		Nu Image Films|Millennium Films	en	US		Horror|Thriller
13816	Idlewild	0.0	0.0	17	5.1	121.0	2006-08-25		Atlas Entertainment|Forensic Films|HBO Films	en	US	mortician|tied to chair|song and dance|piano lesson|fisticuffs|talking to the dead|close-up	Crime|Drama|Music
13820	Repo Man	1500000.0	2300000.0	144	6.7	92.0	1984-02-20		Edge City	en	US	california|cocaine|future|punk|theory|music|police|cult|rocker|ufo|surrealism|alien|independent film|conspiracy|torture|scientist|violence|killer|cult film|repossession	Comedy|Crime|Science Fiction|Thriller
22013	Elmer Gantry	3000000.0	10400000.0	41	7.3	146.0	1960-06-19		United Artists	en	US	evangelist|revivalism	Drama
13824	Superstar	0.0	0.0	83	5.1	81.0	1999-10-08		SNL Studios	en	CA		Comedy|Family
13827	Surfer Dude	6000000.0	69497.0	25	4.7	85.0	2008-09-05	http://www.surferdudethemovie.com/		en	US	surfing|sport	Comedy
11863	Jade	50000000.0	9851610.0	44	5.2	95.0	1995-10-13		Paramount Pictures	en	US	callgirl|san francisco|investigation|murder	Action|Thriller|Mystery|Romance
13836	Race to Witch Mountain	50000000.0	106303988.0	509	5.5	98.0	2009-03-12		Walt Disney Pictures|Gunn Films	en	US	spacecraft|laser|teleportation|telekinesis|alien|military|duringcreditsstinger|supernatural power|mountain	Adventure|Family|Fantasy|Science Fiction|Thriller|Action
325133	Neighbors 2: Sorority Rising	35000000.0	108758521.0	1462	5.6	91.0	2016-05-04	http://www.neighbors-movie.com/	Universal Pictures|Perfect World Pictures|Point Grey Pictures|Good Universe	en	US	alcohol|college|party|sequel|sorority|neighbor|family|fraternity|bathroom humor	Comedy
87567	The Big Wedding	35000000.0	21819348.0	414	5.7	90.0	2013-04-25		Millenium Films|Two Ton Films	en	US	adoption|marriage|divorce|birth mother	Comedy
30979	The Horse Boy	0.0	0.0	2	5.5	93.0	2009-11-25			en		autism|independent film	Documentary
325140	Hum To Mohabbat Karega	0	0.0	0	0.0	0.0	2000-05-26			en			
10281	Friday the 13th Part VII: The New Blood	2800000.0	19170001.0	192	5.3	88.0	1988-05-13		Paramount Pictures	en	US	lake|mask|telekinesis|psychopath|slasher|teenager|psychiatrist|jason vorhees	Horror|Thriller
13849	The Cottage	0.0	0.0	80	6.3	92.0	2008-02-07		Isle of Man Film|UK Film Council|Screen Yorkshire|Steel Mill Pictures	en	GB	ransom|hostage|hostage drama	Horror|Comedy|Crime|Thriller
38428	Gandhi My Father	0.0	0.0	2	6.0	136.0	2007-08-03	http://gandhimyfather.erosentertainment.com/		hi	IN	biography|mahatma gandhi|tragedy	Drama|Foreign|History
13853	The Clan of the Cave Bear	15000000.0	0.0	27	4.8	98.0	1986-01-17		The Guber-Peters Company|Warner Bros.|Producers Sales Organization (PSO)|Jonesfilm|The Jozak Company|Decade	en	US	stone age|tribe|cavemen|prehistoric adventure|prehistoric times|neanderthal|prehistoric man	Adventure|Drama
63006	Dum Maaro Dum	0.0	0.0	7	5.4	130.0	2011-04-22	http://www.dummaarodum.com/		hi		goa|drug bust|rave party	Drama|Action|Crime|Foreign
2309	Inkheart	60000000.0	57490374.0	592	6.0	106.0	2008-12-11	http://www.inkheartmovie.com/	New Line Cinema|Internationale Filmproduktion Blackbird Erste	en	DE|GB|US	book|fairy tale|eavesdropping|adventure|writer's block	Adventure|Family|Fantasy
13856	Special	1000000.0	7202.0	32	6.6	81.0	2006-01-30	http://www.specialthemovie.com/	Rival Pictures	en	US	hallucination|superhero|independent film	Drama|Fantasy|Science Fiction
25520	The House of Mirth	10000000.0	5164404.0	25	6.4	140.0	2000-09-23		Granada Film Productions|Arts Council of England|Diaphana Films|The Glasgow Film Fund|National Lottery|Showtime Networks|Filmfour|Scottish Arts Council, The|Three Rivers Production|Progres Film Distribution|Kinowelt Median	en	GB|FR|DE|US		Drama|Romance
4553	The Machinist	5000000.0	8203235.0	1247	7.3	101.0	2004-02-09		Filmax Entertainment|Castelao Producciones|Canal+ España|Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)|ICF	en	US|ES	factory|insomnia|post it|machinist|cleaning bathroom tile|osha|taunting|manhole|one armed man|torment|department of motor vehicles|mother's day|losing weight|old photograph|dostoevsky	Thriller|Drama
22051	Adam	0.0	2277396.0	150	6.9	99.0	2009-07-29	http://www.foxsearchlight.com/adam/	Vox3 Films|Serenade Films|Olympus Pictures|Deer Path Productions|Northwood Productions	en	US	children's book|asperger's syndrome|electrical engineer|asperger's	Drama|Romance
333348	Love the Coopers	17000000.0	24000000.0	167	5.4	107.0	2015-11-12	http://www.cbsfilms.com/love-the-coopers/	Imagine Entertainment|Groundswell Productions|CBS Films	en	US	big family|family relationships|family|woman director|christmas	Comedy|Family
30246	Civil Brand	0.0	0.0	4	5.3	95.0	2003-08-29			en	US	woman director	Crime|Drama|Thriller
226857	Endless Love	20000000.0	34077920.0	542	6.7	103.0	2014-02-12		Universal Pictures|Fake Empire|Bluegrass Films	en	US	teenage romance	Drama|Romance
333355	Star Wars: Clone Wars: Volume 1	0.0	0.0	27	8.0	69.0	2005-03-21	http://www.starwars.com/tv-shows/star-wars-the-clone-wars	Lucasfilm|Cartoon Network Studios	en	KR|US	war|space opera|clone troopers	Action|Adventure|Animation|Fantasy|Science Fiction
63020	The Perez Family	11000000.0	2832826.0	9	6.6	113.0	1995-05-12		Samuel Goldwyn Company, The	en	US	immigration|independent film|woman director|political prisoner|cuban refugees	Comedy|Drama|Romance
38448	Ondine	12000000.0	1644755.0	84	6.5	111.0	2009-09-14	http://www.ondinefilm.com	Octagon Films|Irish Film Board|Wayfare Entertainment|Little Wave Productions|Start Motion Pictures|Radio Telefís Éireann (RTÉ)	en	IE|US	alcohol|mermaid|wedding dress|fishing net|selkie	Drama|Romance
320435	UnDivided	0	0.0	0	0.0	0.0	2013-02-01			en			
44638	The Tempest	20000000.0	346594.0	31	6.0	110.0	2010-12-10	http://www.tempest-themovie.com/	Miramax Films|Touchstone Pictures	en	US	shakespeare|sword|island|frog|sorcery|banishment|spirit|storm|staff|woman director|sorceress|loincloth	Drama|Fantasy
55561	Clockwatchers	0.0	0.0	13	5.6	96.0	1997-01-01			en		independent film|woman director	Comedy|Drama
948	Halloween	300000.0	70000000.0	1035	7.4	91.0	1978-10-25	http://www.theofficialjohncarpenter.com/halloween/	Compass International Pictures|Falcon International Productions	en	US	female nudity|nudity|mask|babysitter|halloween|police|psychopathic killer|independent film|stalking|serial killer|marijuana|masked killer|blood|pot smoking|slasher|murderer|throat slitting|maniac|violence|killing spree|family|cult film|evil|psychotic|smoking pot|institution|escaped killer	Horror|Thriller
22074	Capitalism: A Love Story	20000000.0	17436509.0	167	7.0	120.0	2009-09-06	http://www.capitalismalovestory.com/	The Weinstein Company|Paramount Vantage	en	US	usa|capitalism|capitalist|wall street|criticism and blame|banking|money|economics|corporation	Documentary
333371	10 Cloverfield Lane	15000000.0	108286421.0	2468	6.8	103.0	2016-03-10	http://www.10cloverfieldlane.com/	Paramount Pictures|Bad Robot|Spectrum Effects	en	US	kidnapping|bunker|paranoia|basement|survivalist|apocalypse|car accident|captive	Thriller|Science Fiction|Drama
9464	Buffalo '66	1500000.0	2375097.0	166	7.1	110.0	1998-01-20			en	US	prison|gambling|compulsive gambling	Romance|Comedy|Crime|Drama
225235	The Geographer Drank His Globe Away	0.0	4037782.0	23	7.3	120.0	2013-07-26		Marmot-film	ru	RU	alcohol|adultery|river|camping|province|russia|wife|canoe|daughter|friendship|alcoholism|school|teaching|schoolboy|geography|kama|perm	Drama
13888	Return to the Blue Lagoon	11000000.0	2807854.0	153	5.1	98.0	1991-08-02		Columbia Pictures Corporation	en	FJ	island|marooned|pacific island|teenager|deserted island|tropical island	Drama|Adventure|Romance
13889	Madadayo	0.0	0.0	20	7.5	134.0	1993-04-17		Tokuma Shoten|Kurosawa Production Co.|DENTSU Music And Entertainment|Daiei Motion Picture Company	ja	JP		Drama
17334	The Other End of the Line	14000000.0	0.0	50	6.1	106.0	2008-10-29		Adlabs Films Ltd.|Metro-Goldwyn-Mayer Pictures|Hyde Park Entertainment|Brass Hat Films	en	IN|GB|US	indian lead|call center|romantic comedy	Comedy|Romance
153158	Underdogs	22000000.0	24000000.0	122	6.0	106.0	2013-07-18		100 Bares|Ministerio de Cultura|Instituto de Crédito Oficial (ICO)|Televisión Federal (Telefe)|369 Productions|Catmandu Branded Entertainment|JEMPSA|Plural - Jempsa|Prana Animation Studios	es	AR|ES	soccer	Animation|Adventure|Romance
20065	Purple Violets	4000000.0	0.0	9	5.7	103.0	2007-04-30			en		independent film	Comedy|Drama|Romance
22796	Simon Birch	20000000.0	18253415.0	52	6.5	114.0	1998-09-11		Caravan Pictures|Hollywood Pictures	en	US	illegitimate son	Comedy|Drama|Family
13898	The Circle	0.0	0.0	17	6.6	90.0	2000-09-08		Jafar Panahi Film Productions	fa	IR		Drama|Foreign
5708	Control	0.0	8159508.0	200	7.5	121.0	2007-09-26	http://www.controlthemovie.com	Becker International|Claraflora|EM Media|NorthSee|Weinstein Company, The	en	JP|GB|US|AU	manchester city|medicine|new love|epilepsy|wife|punk|recording contract|record producer|record label|music|independent film|extramarital affair|music band	Drama
251471	A LEGO Brickumentary	650000.0	0.0	55	6.4	93.0	2015-07-31	http://www.thelegodocumentary.com	Global Emerging Markets (GEM)|HeLo	en	US|DK	pop culture|fan culture|documentary|toys	Documentary
241251	The Boy Next Door	4000000.0	52425855.0	1022	4.1	91.0	2015-01-23	http://www.theboynextdoorfilm.com/	Universal Pictures|Nuyorican Productions|Blumhouse Productions|Smart Entertainment	en	US	male nudity|female nudity|sex|adultery|infidelity|obsession|blackmail|villain|hidden camera|blind date|death of a friend|insanity|high school|stalker|sociopath|unrequited love|neighbor|unfaithfulness|los angeles|principal|car accident|violence|sex scene|extramarital affair|tied up|car explosion|high school teacher|fatal attraction|mother son relationship|older woman younger man relationship|critically bashed|loss of friend|woman in jeopardy|crying woman|damsel in distress|erotic thriller|muscular	Thriller
267860	London Has Fallen	60000000.0	205754447.0	1621	5.8	99.0	2016-03-02	https://www.facebook.com/LondonHasFallenOfficial	Millennium Films|LHF Film|Gerard Butler Alan Siegel Entertainment|Nu Boyana Film Studios	en	BG|US|GB	london england|terrorist|terrorist attack	Action|Crime|Thriller
13909	She Wore a Yellow Ribbon	1600000.0	5400000.0	61	7.1	103.0	1949-10-22		RKO Radio Pictures	en	US	captain|fort|retirement|attack|cavalry	Western
22102	Troop Beverly Hills	0.0	0.0	56	5.6	105.0	1989-03-22		Columbia Pictures|Weintraub Entertainment Group	en	US	wilderness|teen angst	Adventure|Comedy|Family
28260	Return of the Living Dead 3	2000000.0	54207.0	88	5.9	97.0	1993-10-01		Ozla Productions	en	US	gang|zombie	Comedy|Science Fiction|Romance|Horror
5722	Beyond the Valley of the Dolls	2090000.0	40000000.0	53	6.6	109.0	1970-07-17	http://www.beyondthevalleyofthedolls.com/home.html	Twentieth Century Fox Film Corporation	en	US	pop|pop star|musical	Comedy|Drama|Thriller
136795	The Heat	43000000.0	158674180.0	1575	6.5	117.0	2013-06-27		Ingenious Film Partners|Ingenious Media|Twentieth Century Fox Film Corporation|Chernin Entertainment|Big Screen Productions|TSG Entertainment	en	US	boston|fbi|buddy comedy	Action|Comedy|Crime
9893	Sleepover	0.0	0.0	101	5.3	89.0	2004-07-09			en	US	high school|scavenger hunt|teenage crush|slumber party|teenager|teen comedy	Comedy|Family
136797	Need for Speed	66000000.0	203277636.0	1520	6.1	130.0	2014-03-13		DreamWorks SKG|Reliance Entertainment|Bandito Brothers|Touchstone Pictures|Electronic Arts|Revolution Sun Studios	en	PH|US|GB|FR	street race|super cars|super speed|car|based on video game|duringcreditsstinger|3d	Action|Crime|Drama|Thriller
8374	The Boondock Saints	6000000.0	30471.0	837	7.2	108.0	1999-01-22	http://www.theboondocksaints.com	Franchise Pictures|Brood Syndicate|B.D.S. Productions Inc.	en	CA|US	arbitrary law|boston|twin brother|russian mafia|prologue|irish|police station|pager|duringcreditsstinger	Action|Thriller|Crime
13920	Radio	32000000.0	52277485.0	141	6.8	109.0	2003-10-24		Revolution Studios|Tollin/Robbins Productions	en	US	biography|friendship|sport	Drama
13922	The Great Raid	80000000.0	10166502.0	91	6.8	132.0	2005-08-12		Lawrence Bender Productions|Marty Katz Productions	en	US	based on novel|world war ii|prisoners of war|narration|archive footage|rescue mission|soldier|1940s|inspired by true events|fictionalized history	Action|History|War
17339	Force 10 from Navarone	5000000.0	7230000.0	91	6.4	118.0	1978-11-01		Columbia Pictures Corporation	en	GB	gun|traitor|nazis|bridge|major|colonel|blood|sergeant|battle|partisan|woman|task force|keith mallory	Action|Adventure|War|Thriller
